aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,1.0,0.5037362637362638,0.9991208791208791,0.9986813186813187,0.26153846153846155,0.09
1.0,1.0,0.503957783641161,0.9991204925241864,0.9986807387862797,0.2616534740545295,0.0904
1.0,1.0,0.5041794984601847,0.9991201055873296,0.9986801583809943,0.26176858776946765,0.0908
1.0,1.0,0.5044014084507042,0.9991197183098591,0.9986795774647887,0.26188380281690143,0.0912
1.0,1.0,0.5046235138705416,0.9991193306913254,0.9986789960369881,0.2619991193306913,0.0916
1.0,1.0,0.5048458149779735,0.9991189427312775,0.9986784140969163,0.2621145374449339,0.092
1.0,1.0,0.5050683120317321,0.999118554429264,0.998677831643896,0.2622300572939621,0.0924
1.0,1.0,0.5052910052910053,0.9991181657848325,0.9986772486772487,0.2623456790123457,0.0928
1.0,1.0,0.5055138950154389,0.9991177767975298,0.9986766651962946,0.26246140273489194,0.0932
1.0,1.0,0.5057369814651368,0.999117387466902,0.998676081200353,0.26257722859664606,0.0936
1.0,1.0,0.5059602649006623,0.9991169977924945,0.9986754966887417,0.26269315673289184,0.094
1.0,1.0,0.25309187279151946,0.9991166077738516,0.9986749116607774,0.2628091872791519,0.0944
1.0,1.0,0.2527618205921343,0.999116217410517,0.9986743261157756,0.2629253203711887,0.0948
1.0,1.0,0.25287356321839083,0.9991158267020336,0.9986737400530504,0.2630415561450044,0.0952
1.0,1.0,0.25254312251216277,0.9991154356479434,0.9986731534719151,0.26271561256081377,0.0956
1.0,1.0,0.25265486725663716,0.9991150442477876,0.9986725663716814,0.26238938053097344,0.096
1.0,1.0,0.2527667109340416,0.9991146525011066,0.99867197875166,0.26206285967242143,0.0964
1.0,1.0,0.2528786536758193,0.9991142604074402,0.9986713906111603,0.26173604960141716,0.0968
1.0,0.9995569339831635,0.25254762959680993,0.999113867966327,0.9986708019494904,0.2614089499335401,0.0972
1.0,0.9995567375886525,0.2522163120567376,0.999113475177305,0.9986702127659575,0.26108156028368795,0.0976
1.0,0.9995565410199556,0.2518847006651885,0.9991130820399113,0.998669623059867,0.2611973392461197,0.098
1.0,0.9995563442768411,0.25199645075421473,0.9991126885536823,0.9986690328305236,0.2608695652173913,0.0984
1.0,0.9995561473590768,0.2521083000443853,0.9991122947181535,0.9986684420772304,0.26054150022192635,0.0988
1.0,0.9995559502664298,0.2522202486678508,0.9991119005328597,0.9986678507992895,0.2602131438721137,0.0992
1.0,0.9995557529986673,0.25233229675699687,0.9991115059973346,0.9986672589960017,0.2598844957796535,0.0996
1.0,0.9995555555555555,0.25244444444444447,0.9991111111111111,0.9986666666666667,0.25955555555555554,0.1
1.0,0.9995553579368608,0.2521120497999111,0.9991107158737217,0.9986660738105825,0.259670964873277,0.1004
1.0,0.9995551601423488,0.25222419928825623,0.9991103202846975,0.9986654804270463,0.25934163701067614,0.1008
1.0,0.9995549621717846,0.2523364485981308,0.9991099243435692,0.9986648865153538,0.25945705384957723,0.1012
1.0,0.9995547640249333,0.25244879786286734,0.9991095280498664,0.9986642920747997,0.25957257346393586,0.1016
1.0,0.999554565701559,0.25211581291759466,0.9991091314031181,0.9986636971046771,0.25968819599109133,0.102
1.0,0.999554367201426,0.2517825311942959,0.9991087344028521,0.9986631016042781,0.25980392156862747,0.1024
1.0,0.9995541685242978,0.2518947837717343,0.9991083370485956,0.9986625055728935,0.2599197503343736,0.1028
1.0,0.9995539696699376,0.25156110615521854,0.9991079393398751,0.9986619090098127,0.260035682426405,0.1032
1.0,0.999553770638108,0.25122713074520303,0.9991075412762159,0.998661311914324,0.26015171798304326,0.1036
1.0,0.9995535714285714,0.2513392857142857,0.9991071428571429,0.9986607142857142,0.26026785714285716,0.104
1.0,0.9995533720410897,0.25145154086645827,0.9991067440821796,0.9986601161232693,0.2599374720857526,0.1044
1.0,0.9995531724754245,0.2515638963360143,0.9991063449508489,0.9986595174262735,0.25960679177837354,0.1048
1.0,0.9995529727313366,0.25122932498882433,0.9991059454626732,0.9986589181940099,0.25927581582476533,0.1052
1.0,0.9995527728085868,0.2513416815742397,0.9991055456171736,0.9986583184257602,0.25894454382826476,0.1056
1.0,0.9995525727069351,0.25145413870246086,0.9991051454138703,0.9986577181208054,0.25861297539149886,0.106
1.0,0.9995523724261415,0.25156669650850494,0.999104744852283,0.9986571172784243,0.25828111011638316,0.1064
1.0,0.999552171965965,0.251679355127631,0.9991043439319302,0.9986565158978952,0.25794894760412,0.1068
1.0,0.9995519713261649,0.2513440860215054,0.9991039426523297,0.9986559139784946,0.2576164874551971,0.1072
